Id,SalePrice
2307,197630.56
2308,248375.28
2309,300065.0
2310,237898.77
2311,178424.33
2312,179134.8
2313,178348.62
2314,176512.03
2315,176589.98
2316,193094.44
2317,197496.61
2318,170351.78
2319,172789.72
2320,167766.56
2321,226540.48
2322,176229.45
2323,168765.17
2324,162239.83
2325,224919.27
2326,153620.23
2327,224128.52
2328,226343.11
2329,173677.55
2330,183365.19
2331,360615.8
2332,446601.66
2333,310906.16
2334,280934.4
2335,266492.44
2336,323190.12
2337,197529.0
2338,242733.45
2339,248433.56
2340,389887.44
2341,245873.6
2342,232624.44
2343,208417.44
2344,238543.75
2345,253030.2
2346,205090.95
2347,198916.94
2348,216944.4
2349,170141.53
2350,250882.56
2351,263335.72
2352,280161.47
2353,263503.28
2354,124893.32
2355,125802.305
2356,159901.94
2357,189365.61
2358,207491.88
2359,127499.9
2360,126399.266
2361,136265.31
2362,277043.28
2363,138031.81
2364,165864.36
2365,212465.28
2366,185270.8
2367,243963.45
2368,204686.67
2369,242573.55
2370,169624.7
2371,176403.16
2372,182659.73
2373,281538.94
2374,306056.5
2375,248497.3
2376,313103.84
2377,329337.0
2378,157662.98
2379,224972.27
2380,151227.61
2381,173185.83
2382,193677.97
2383,226110.53
2384,254316.5
2385,161284.3
2386,154662.17
2387,147930.53
2388,109120.42
2389,138386.77
2390,141397.08
2391,134020.11
2392,123117.42
2393,168130.3
2394,143454.97
2395,207636.38
2396,157421.39
2397,189157.86
2398,127348.234
2399,87118.11
2400,73420.64
2401,125334.31
2402,133245.27
2403,135372.36
2404,146156.08
2405,151102.9
2406,144792.17
2407,125308.5
2408,143714.45
2409,136169.83
2410,162582.28
2411,122737.83
2412,131736.25
2413,133472.16
2414,145064.05
2415,132970.05
2416,140917.83
2417,131716.14
2418,132562.34
2419,142677.27
2420,116436.914
2421,141614.08
2422,106748.91
2423,104163.76
2424,168071.3
2425,199938.05
2426,122344.695
2427,128963.46
2428,169268.55
2429,115607.17
2430,145767.0
2431,117707.46
2432,143492.05
2433,138988.03
2434,143162.77
2435,144031.67
2436,94111.2
2437,107081.09
2438,124172.78
2439,113097.914
2440,112441.67
2441,114752.914
2442,89022.34
2443,106126.67
2444,101246.69
2445,85218.02
2446,110804.68
2447,157483.7
2448,127709.695
2449,106479.98
2450,156739.78
2451,127083.63
2452,167635.89
2453,83012.62
2454,115862.8
2455,109759.79
2456,129156.945
2457,117763.49
2458,91575.07
2459,101325.51
2460,112508.28
2461,131427.92
2462,128000.99
2463,110736.12
2464,165363.84
2465,141584.36
2466,110683.54
2467,156914.47
2468,88883.22
2469,93244.625
2470,156874.52
2471,166869.16
2472,152422.86
2473,102381.45
2474,113871.63
2475,214888.38
2476,120417.94
2477,134009.62
2478,183592.84
2479,133788.2
2480,143135.6
2481,131870.48
2482,139235.31
2483,121800.09
2484,140164.05
2485,127618.75
2486,152615.3
2487,200782.23
2488,137487.9
2489,148912.72
2490,147966.1
2491,92218.26
2492,177980.1
2493,143234.47
2494,134973.12
2495,97673.32
2496,297987.53
2497,141486.9
2498,108294.266
2499,101856.73
2500,136278.95
2501,120515.94
2502,144516.0
2503,119283.42
2504,193284.2
2505,218439.39
2506,264170.8
2507,319602.5
2508,264170.8
2509,221018.28
2510,230566.42
2511,184928.88
2512,190025.56
2513,213678.39
2514,215019.78
2515,156653.86
2516,173975.95
2517,137569.61
2518,143651.28
2519,205110.5
2520,202403.5
2521,198718.22
2522,208134.98
2523,145796.9
2524,147383.05
2525,139878.95
2526,146604.05
2527,130566.42
2528,134599.83
2529,144861.78
2530,126484.28
2531,202198.61
2532,216137.38
2533,211021.86
2534,230457.39
2535,334088.44
2536,233640.72
2537,207493.45
2538,178471.81
2539,179904.02
2540,197280.12
2541,181180.02
2542,176736.73
2543,130750.71
2544,132900.33
2545,132845.2
2546,157374.4
2547,136950.45
2548,141919.34
2549,135051.14
2550,405073.66
2551,147174.61
2552,129744.83
2553,100948.0
2554,117638.78
2555,104572.836
2556,101551.4
2557,107249.12
2558,158996.11
2559,130976.35
2560,148275.88
2561,135026.67
2562,153078.25
2563,139418.55
2564,189540.52
2565,126715.0
2566,168190.28
2567,132278.6
2568,178617.56
2569,190454.64
2570,125737.77
2571,192653.36
2572,168327.64
2573,205182.5
2574,225415.95
2575,123364.24
2576,122506.4
2577,194729.39
2578,100013.32
2579,59073.906
2580,76339.34
2581,76191.7
2582,66726.37
2583,249271.55
2584,160943.19
2585,195034.19
2586,173740.5
2587,173507.7
2588,130670.06
2589,140140.39
2590,217343.67
2591,225441.33
2592,247017.48
2593,245469.92
2594,175727.16
2595,214995.78
2596,324299.75
2597,204430.72
2598,286041.0
2599,321412.6
2600,126530.73
2601,149317.3
2602,82204.41
2603,90730.81
2604,74690.945
2605,87032.99
2606,149863.27
2607,165537.25
2608,179884.28
2609,163645.83
2610,107066.91
2611,125773.875
2612,162042.98
2613,132581.95
2614,123226.91
2615,138122.0
2616,138008.5
2617,131049.445
2618,230397.17
2619,178654.38
2620,175932.56
2621,184614.69
2622,188903.5
2623,258397.05
2624,290268.0
2625,346019.22
2626,174754.0
2627,190438.84
2628,434006.97
2629,515431.9
2630,373766.5
2631,456323.03
2632,413512.34
2633,325023.66
2634,375879.8
2635,151760.0
2636,185123.5
2637,168229.27
2638,261669.94
2639,159905.3
2640,155937.34
2641,119672.65
2642,213124.22
2643,103662.516
2644,130500.195
2645,95342.68
2646,92954.65
2647,94325.59
2648,144144.22
2649,145780.08
2650,142588.72
2651,149562.72
2652,425904.06
2653,256833.78
2654,316588.03
2655,339162.25
2656,292874.0
2657,368004.44
2658,304255.97
2659,335910.75
2660,382659.3
2661,333886.8
2662,333249.0
2663,290331.12
2664,290606.75
2665,341369.5
2666,317623.2
2667,166274.25
2668,186499.48
2669,194939.34
2670,289440.38
2671,186499.48
2672,193458.84
2673,199242.72
2674,204426.62
2675,161239.39
2676,182048.45
2677,179143.69
2678,272931.56
2679,279803.12
2680,264296.56
2681,410685.84
2682,329938.06
2683,552867.0
2684,322971.97
2685,328570.6
2686,259425.2
2687,271610.44
2688,228202.33
2689,200272.97
2690,387381.25
2691,185854.08
2692,116889.625
2693,178658.11
2694,112823.75
2695,186433.86
2696,177057.27
2697,194110.66
2698,194366.48
2699,167714.25
2700,168063.77
2701,176361.94
2702,135945.61
2703,124873.55
2704,150827.2
2705,124246.46
2706,121428.15
2707,130685.266
2708,130338.625
2709,125579.71
2710,123888.89
2711,334636.6
2712,367924.78
2713,164323.45
2714,150343.81
2715,179979.17
2716,152301.1
2717,162105.58
2718,247175.84
2719,155857.52
2720,165411.95
2721,142642.72
2722,162256.39
2723,141694.98
2724,121227.97
2725,138042.2
2726,129815.13
2727,167913.66
2728,165001.84
2729,159253.17
2730,142273.72
2731,107724.55
2732,116462.34
2733,160709.9
2734,127409.586
2735,124521.19
2736,142777.17
2737,124901.3
2738,140294.97
2739,165692.98
2740,143319.86
2741,145328.39
2742,166736.48
2743,134407.17
2744,148475.11
2745,148097.53
2746,130297.24
2747,138689.19
2748,132150.98
2749,126207.99
2750,130944.75
2751,114795.27
2752,185214.27
2753,167864.19
2754,167266.69
2755,118246.055
2756,78208.734
2757,72831.08
2758,72070.29
2759,159579.58
2760,127068.6
2761,137299.22
2762,144196.88
2763,160730.6
2764,146120.39
2765,258828.4
2766,138139.66
2767,90536.42
2768,133045.4
2769,141003.73
2770,163118.72
2771,107081.09
2772,120686.96
2773,134838.8
2774,126286.01
2775,134075.33
2776,141809.36
2777,142909.72
2778,108228.914
2779,124787.71
2780,109215.99
2781,88865.25
2782,81366.02
2783,88193.625
2784,118080.06
2785,152086.72
2786,59614.5
2787,115098.38
2788,63698.81
2789,181996.02
2790,91670.31
2791,118048.195
2792,38699.59
2793,160781.03
2794,90354.766
2795,133205.88
2796,98651.87
2797,181189.7
2798,100712.41
2799,121624.48
2800,78667.88
2801,104754.0
2802,121498.805
2803,181735.69
2804,127935.45
2805,93038.64
2806,97792.62
2807,144440.48
2808,138537.95
2809,132270.64
2810,134665.95
2811,151440.92
2812,143653.75
2813,208026.05
2814,179243.31
2815,105107.75
2816,226863.7
2817,152231.83
2818,130585.72
2819,158517.38
2820,126487.17
2821,117136.35
2822,149253.1
2823,294365.06
2824,154744.05
2825,138399.83
2826,139731.62
2827,141963.48
2828,245903.14
2829,201727.88
2830,227721.22
2831,188874.86
2832,227659.33
2833,260265.28
2834,234968.02
2835,221732.3
2836,186570.81
2837,165570.4
2838,157738.92
2839,178587.25
2840,196273.7
2841,205373.58
2842,204748.95
2843,140263.12
2844,157615.62
2845,123050.984
2846,212836.4
2847,189002.8
2848,213674.92
2849,206186.23
2850,259032.88
2851,244566.1
2852,241253.45
2853,234023.84
2854,142431.33
2855,192023.83
2856,210438.05
2857,190400.89
2858,194761.52
2859,128030.17
2860,117357.75
2861,141121.58
2862,193945.61
2863,126479.82
2864,254724.53
2865,141643.11
2866,139491.16
2867,89266.42
2868,146921.9
2869,136436.83
2870,139372.95
2871,111968.06
2872,68358.4
2873,100403.805
2874,130304.08
2875,119166.53
2876,159943.73
2877,131303.02
2878,179056.4
2879,120070.94
2880,101029.67
2881,172714.11
2882,147856.06
2883,188269.53
2884,226544.8
2885,185804.45
2886,199006.48
2887,99020.13
2888,116749.02
2889,67349.45
2890,86077.45
2891,137247.38
2892,32906.184
2893,64797.445
2894,27509.75
2895,265406.9
2896,272967.5
2897,161977.78
2898,152410.66
2899,243612.86
2900,154800.88
2901,181088.12
2902,164366.72
2903,339573.9
2904,307364.0
2905,57524.414
2906,197103.55
2907,114249.195
2908,129500.81
2909,130504.055
2910,76981.46
2911,82204.41
2912,145720.31
2913,83963.76
2914,74690.945
2915,74690.945
2916,83963.76
2917,156668.64
2918,107427.234
2919,226944.84
